vehiculo,year,partida,coste_partida_eur,coste_total_eur,pct_partida
vehículo cisterna articulado de productos de alimentación,2023,consumo de disolución de urea,1996.56,174227.04,0.011459530047689497
vehículo cisterna articulado de productos de alimentación,2023,costes fiscales,953.56,174227.04,0.00547308844826842
vehículo cisterna articulado de productos de alimentación,2023,dietas,19158.06,174227.04,0.10996031385254551
vehículo cisterna articulado de productos de alimentación,2023,financiación del vehículo,5748.93,174227.04,0.032996772487209794
vehículo cisterna articulado de productos de alimentación,2023,mantenimiento,4697.38,174227.04,0.026961256989730183
vehículo cisterna articulado de productos de alimentación,2023,nan,10633.58,174227.04,0.06103289133535184
vehículo cisterna articulado de productos de alimentación,2023,neumáticos,6955.95,174227.04,0.03992462938014673
vehículo cisterna articulado de productos de alimentación,2023,peajes,7197.87,174227.04,0.04131316241152923
vehículo cisterna articulado de productos de alimentación,2023,personal de conducción - salarios,32615.33,174227.04,0.18720016135268097
vehículo cisterna articulado de productos de alimentación,2023,reparaciones,4349.47,174227.04,0.024964379811537867
vehículo cisterna articulado de productos de alimentación,2023,seguros,8434.21,174227.04,0.04840930546716513
vehículo cisterna articulado de productos de alimentación,2024,amortización del vehículo,20096.69,175699.87,0.1143807903785017
vehículo cisterna articulado de productos de alimentación,2024,combustible,48243.34,175699.87,0.27457812006349236
vehículo cisterna articulado de productos de alimentación,2024,consumo de disolución de urea,2082.31,175699.87,0.01185151702161191
vehículo cisterna articulado de productos de alimentación,2024,costes fiscales,982.76,175699.87,0.005593401975766971
vehículo cisterna articulado de productos de alimentación,2024,dietas,20177.63,175699.87,0.11484146231866878
vehículo cisterna articulado de productos de alimentación,2024,financiación del vehículo,5906.42,175699.87,0.03361653027973214
vehículo cisterna articulado de productos de alimentación,2024,mantenimiento,4899.16,175699.87,0.027883685969716427
vehículo cisterna articulado de productos de alimentación,2024,nan,10723.47,175699.87,0.061032885226380645
vehículo cisterna articulado de productos de alimentación,2024,neumáticos,7147.6,175699.87,0.040680735848011726
vehículo cisterna articulado de productos de alimentación,2024,peajes,7418.4,175699.87,0.04222200050574881
vehículo cisterna articulado de productos de alimentación,2024,personal de conducción - salarios,34351.12,175699.87,0.19551021864728757
vehículo cisterna articulado de productos de alimentación,2024,reparaciones,4536.28,175699.87,0.02581834579615796
vehículo cisterna articulado de productos de alimentación,2024,seguros,9134.69,175699.87,0.05199030596892303
vehículo cisterna articulado de productos pulverulentos,2017,amortización del vehículo,17003.33,143979.97,0.11809510725693304
vehículo cisterna articulado de productos pulverulentos,2017,combustible,35666.37,143979.97,0.24771758182752784
vehículo cisterna articulado de productos pulverulentos,2017,consumo de disolución de urea,1682.6,143979.97,0.011686347760733663
vehículo cisterna articulado de productos pulverulentos,2017,costes fiscales,747.9,143979.97,0.005194472536700765
vehículo cisterna articulado de productos pulverulentos,2017,dietas,17054.91,143979.97,0.11845335153216104
vehículo cisterna articulado de productos pulverulentos,2017,financiación del vehículo,2858.49,143979.97,0.019853386550920935
vehículo cisterna articulado de productos pulverulentos,2017,mantenimiento,7287.04,143979.97,0.05061148436133165
vehículo cisterna articulado de productos pulverulentos,2017,nan,8787.51,143979.97,0.06103286450191648
vehículo cisterna articulado de productos pulverulentos,2017,neumáticos,5621.08,143979.97,0.03904070823184642
vehículo cisterna articulado de productos pulverulentos,2017,peajes,6137.59,143979.97,0.04262808222560402
vehículo cisterna articulado de productos pulverulentos,2017,personal de conducción - salarios,29034.38,143979.97,0.20165568863502334
vehículo cisterna articulado de productos pulverulentos,2017,reparaciones,4281.35,143979.97,0.02973573338013614
vehículo cisterna articulado de productos pulverulentos,2017,seguros,7817.42,143979.97,0.05429519119916472
vehículo cisterna articulado de productos pulverulentos,2018,amortización del vehículo,17192.44,149412.19,0.1150671842772668
vehículo cisterna articulado de productos pulverulentos,2018,combustible,39434.6,149412.19,0.263931610934824
vehículo cisterna articulado de productos pulverulentos,2018,consumo de disolución de urea,1713.71,149412.19,0.011469679950477936
vehículo cisterna articulado de productos pulverulentos,2018,costes fiscales,761.18,149412.19,0.005094497309757657
vehículo cisterna articulado de productos pulverulentos,2018,dietas,17382.97,149412.19,0.1163423814348749
vehículo cisterna articulado de productos pulverulentos,2018,financiación del vehículo,2599.67,149412.19,0.01739931661533105
vehículo cisterna articulado de productos pulverulentos,2018,mantenimiento,7421.75,149412.19,0.04967298852924919
vehículo cisterna articulado de productos pulverulentos,2018,nan,9119.06,149412.19,0.061032905012636515
vehículo cisterna articulado de productos pulverulentos,2018,neumáticos,5642.18,149412.19,0.03776251455788179
vehículo cisterna articulado de productos pulverulentos,2018,peajes,6246.67,149412.19,0.04180830225432075
vehículo cisterna articulado de productos pulverulentos,2018,personal de conducción - salarios,29592.97,149412.19,0.19806262126269616
vehículo cisterna articulado de productos pulverulentos,2018,reparaciones,4360.44,149412.19,0.02918396417320434
vehículo cisterna articulado de productos pulverulentos,2018,seguros,7944.55,149412.19,0.053172033687478915
vehículo cisterna articulado de productos pulverulentos,2019,amortización del vehículo,17345.69,150385.22,0.11534172041640793
vehículo cisterna articulado de productos pulverulentos,2019,combustible,38849.39,150385.22,0.2583325010263642
vehículo cisterna articulado de productos pulverulentos,2019,consumo de disolución de urea,1741.54,150385.22,0.011580526330978535
vehículo cisterna articulado de productos pulverulentos,2019,costes fiscales,774.43,150385.22,0.0051496417001617575
vehículo cisterna articulado de productos pulverulentos,2019,dietas,17651.69,150385.22,0.11737649484437367
vehículo cisterna articulado de productos pulverulentos,2019,financiación del vehículo,2729.76,150385.22,0.018151783798966415
vehículo cisterna articulado de productos pulverulentos,2019,mantenimiento,7542.28,150385.22,0.05015306690378216
vehículo cisterna articulado de productos pulverulentos,2019,nan,9178.44,150385.22,0.06103285947914296
vehículo cisterna articulado de productos pulverulentos,2019,neumáticos,5612.68,150385.22,0.03732201874625712
vehículo cisterna articulado de productos pulverulentos,2019,peajes,6355.4,150385.22,0.042260801959128694
vehículo cisterna articulado de productos pulverulentos,2019,personal de conducción - salarios,30051.09,150385.22,0.1998274165506424
vehículo cisterna articulado de productos pulverulentos,2019,reparaciones,4431.28,150385.22,0.029466193552797275
vehículo cisterna articulado de productos pulverulentos,2019,seguros,8121.55,150385.22,0.054004974690996896
vehículo cisterna articulado de productos pulverulentos,2020,amortización del vehículo,17497.52,146811.93,0.11918322986422153
vehículo cisterna articulado de productos pulverulentos,2020,combustible,34541.34,146811.93,0.23527611141683102
vehículo cisterna articulado de productos pulverulentos,2020,consumo de disolución de urea,1769.44,146811.93,0.01205242652964238
vehículo cisterna articulado de productos pulverulentos,2020,costes fiscales,773.46,146811.93,0.005268372944896236
vehículo cisterna articulado de productos pulverulentos,2020,dietas,17895.78,146811.93,0.12189595218862663
vehículo cisterna articulado de productos pulverulentos,2020,financiación del vehículo,2569.37,146811.93,0.017501098173697466
vehículo cisterna articulado de productos pulverulentos,2020,mantenimiento,7663.1,146811.93,0.052196711806731244
vehículo cisterna articulado de productos pulverulentos,2020,nan,8960.35,146811.93,0.06103284658133709
vehículo cisterna articulado de productos pulverulentos,2020,neumáticos,5690.13,146811.93,0.03875795379844132
vehículo cisterna articulado de productos pulverulentos,2020,peajes,6347.44,146811.93,0.043235178503545316
vehículo cisterna articulado de productos pulverulentos,2020,personal de conducción - salarios,30464.97,146811.93,0.20751017986072387
vehículo cisterna articulado de productos pulverulentos,2020,reparaciones,4502.26,146811.93,0.03066685384491574
vehículo cisterna articulado de productos pulverulentos,2020,seguros,8136.77,146811.93,0.055423084486390176
vehículo cisterna articulado de productos pulverulentos,2021,amortización del vehículo,17673.89,153870.03,0.1148624589206878
vehículo cisterna articulado de productos pulverulentos,2021,combustible,39458.84,153870.03,0.25644266138116695
vehículo cisterna articulado de productos pulverulentos,2021,consumo de disolución de urea,1808.36,153870.03,0.011752516068268784
vehículo cisterna articulado de productos pulverulentos,2021,costes fiscales,779.18,153870.03,0.00506388411050547
vehículo cisterna articulado de productos pulverulentos,2021,dietas,18230.35,153870.03,0.1184788876690282
vehículo cisterna articulado de productos pulverulentos,2021,financiación del vehículo,2659.5,153870.03,0.017284067599128955
vehículo cisterna articulado de productos pulverulentos,2021,mantenimiento,7831.69,153870.03,0.05089808587156316
vehículo cisterna articulado de productos pulverulentos,2021,nan,9391.13,153870.03,0.06103287300327425
vehículo cisterna articulado de productos pulverulentos,2021,neumáticos,5799.93,153870.03,0.03769369512698477
vehículo cisterna articulado de productos pulverulentos,2021,peajes,6394.46,153870.03,0.041557540477505595
vehículo cisterna articulado de productos pulverulentos,2021,personal de conducción - salarios,31034.57,153870.03,0.20169340319229156
vehículo cisterna articulado de productos pulverulentos,2021,reparaciones,4601.32,153870.03,0.029903939058177863
vehículo cisterna articulado de productos pulverulentos,2021,seguros,8206.81,153870.03,0.05333598752141661
vehículo cisterna articulado de productos pulverulentos,2022,amortización del vehículo,18246.58,178467.24,0.10224050083365442
vehículo cisterna articulado de productos pulverulentos,2022,combustible,59097.65,178467.24,0.33114004564647276
vehículo cisterna articulado de productos pulverulentos,2022,consumo de disolución de urea,1877.86,178467.24,0.010522155214592885
vehículo cisterna articulado de productos pulverulentos,2022,costes fiscales,825.12,178467.24,0.004623369532694068
vehículo cisterna articulado de productos pulverulentos,2022,dietas,18491.75,178467.24,0.10361425435839093
vehículo cisterna articulado de productos pulverulentos,2022,financiación del vehículo,3264.76,178467.24,0.01829332935277085
vehículo cisterna articulado de productos pulverulentos,2022,mantenimiento,8132.63,178467.24,0.04556931569065561
vehículo cisterna articulado de productos pulverulentos,2022,nan,10892.37,178467.24,0.0610328820012009
vehículo cisterna articulado de productos pulverulentos,2022,neumáticos,6322.4,178467.24,0.035426109576188886
vehículo cisterna articulado de productos pulverulentos,2022,peajes,6771.34,178467.24,0.03794164127825365
vehículo cisterna articulado de productos pulverulentos,2022,personal de conducción - salarios,31481.03,178467.24,0.1763966877058221
vehículo cisterna articulado de productos pulverulentos,2022,reparaciones,4778.13,178467.24,0.02677314895439634
vehículo cisterna articulado de productos pulverulentos,2022,seguros,8285.62,178467.24,0.046426559854906714
vehículo cisterna articulado de productos pulverulentos,2023,amortización del vehículo,18892.7,178145.02,0.10605236116058704
vehículo cisterna articulado de productos pulverulentos,2023,combustible,51843.92,178145.02,0.29102087726056
vehículo cisterna articulado de productos pulverulentos,2023,consumo de disolución de urea,1996.56,178145.02,0.011207498250582587
vehículo cisterna articulado de productos pulverulentos,2023,costes fiscales,877.1,178145.02,0.004923516806700519
vehículo cisterna articulado de productos pulverulentos,2023,dietas,19158.06,178145.02,0.10754193409391967
vehículo cisterna articulado de productos pulverulentos,2023,financiación del vehículo,5453.05,178145.02,0.030610173666375858
vehículo cisterna articulado de productos pulverulentos,2023,mantenimiento,8646.72,178145.02,0.048537534195454916
vehículo cisterna articulado de productos pulverulentos,2023,nan,10872.7,178145.02,0.061032859633123625
vehículo cisterna articulado de productos pulverulentos,2023,neumáticos,6955.95,178145.02,0.03904655880922184
vehículo cisterna articulado de productos pulverulentos,2023,peajes,7197.87,178145.02,0.040404553548563975
vehículo cisterna articulado de productos pulverulentos,2023,personal de conducción - salarios,32615.33,178145.02,0.18308302976979093
vehículo cisterna articulado de productos pulverulentos,2023,reparaciones,5080.16,178145.02,0.028516991381516026
vehículo cisterna articulado de productos pulverulentos,2023,seguros,8554.9,178145.02,0.04802211142360308
vehículo cisterna articulado de productos pulverulentos,2024,amortización del vehículo,19329.94,179813.16,0.10750014070160381
vehículo cisterna articulado de productos pulverulentos,2024,combustible,48243.34,179813.16,0.2682970478912667
vehículo cisterna articulado de productos pulverulentos,2024,consumo de disolución de urea,2082.31,179813.16,0.011580409353798131
vehículo cisterna articulado de productos pulverulentos,2024,costes fiscales,903.96,179813.16,0.005027218252546143
vehículo cisterna articulado de productos pulverulentos,2024,dietas,20177.63,179813.16,0.11221442301553457
vehículo cisterna articulado de productos pulverulentos,2024,financiación del vehículo,5602.44,179813.16,0.031157007640597603
vehículo cisterna articulado de productos pulverulentos,2024,mantenimiento,9018.13,179813.16,0.05015278080870165
vehículo cisterna articulado de productos pulverulentos,2024,nan,10974.51,179813.16,0.061032852100480296
vehículo cisterna articulado de productos pulverulentos,2024,neumáticos,7147.6,179813.16,0.03975014954411568
vehículo cisterna articulado de productos pulverulentos,2024,peajes,7418.4,179813.16,0.041256157224532394
vehículo cisterna articulado de productos pulverulentos,2024,personal de conducción - salarios,34351.12,179813.16,0.19103785284681055
vehículo cisterna articulado de productos pulverulentos,2024,reparaciones,5298.38,179813.16,0.029466030183775204
vehículo cisterna articulado de productos pulverulentos,2024,seguros,9265.4,179813.16,0.051527930436237254
vehículo frigorífico articulado,2017,amortización del vehículo,17023.85,133981.15,0.12706153067054582
vehículo frigorífico articulado,2017,combustible,39425.2,133981.15,0.29425930438722164
vehículo frigorífico articulado,2017,consumo de disolución de urea,1638.71,133981.15,0.012230899645211285
vehículo frigorífico articulado,2017,costes fiscales,813.1,133981.15,0.006068764150777927
vehículo frigorífico articulado,2017,dietas,13804.41,133981.15,0.10303247882258064
vehículo frigorífico articulado,2017,financiación del vehículo,2912.97,133981.15,0.021741640521819674
vehículo frigorífico articulado,2017,mantenimiento,2111.43,133981.15,0.01575915716501911
vehículo frigorífico articulado,2017,nan,8177.25,133981.15,0.061032839321053745
vehículo frigorífico articulado,2017,neumáticos,5396.23,133981.15,0.04027603883083553
vehículo frigorífico articulado,2017,peajes,1888.49,133981.15,0.01409519174898857
vehículo frigorífico articulado,2017,personal de conducción - salarios,29034.38,133981.15,0.2167049618547087
vehículo frigorífico articulado,2017,reparaciones,4433.79,133981.15,0.03309264027066494
vehículo frigorífico articulado,2017,seguros,7321.34,133981.15,0.05464455261057246
vehículo frigorífico articulado,2018,amortización del vehículo,17213.57,139814.04,0.12311760678684343
vehículo frigorífico articulado,2018,combustible,43813.48,139814.04,0.31336967303140656
vehículo frigorífico articulado,2018,consumo de disolución de urea,1669.0,139814.04,0.011937284696157839
vehículo frigorífico articulado,2018,costes fiscales,827.54,139814.04,0.005918861939759411
vehículo frigorífico articulado,2018,dietas,14069.92,139814.04,0.10063309807798987
vehículo frigorífico articulado,2018,financiación del vehículo,2649.22,139814.04,0.018948168581638867
vehículo frigorífico articulado,2018,mantenimiento,2150.43,139814.04,0.01538064417564931
vehículo frigorífico articulado,2018,nan,8533.25,139814.04,0.061032854783396574
vehículo frigorífico articulado,2018,neumáticos,5416.49,139814.04,0.03874067296817973
vehículo frigorífico articulado,2018,peajes,1922.05,139814.04,0.013747188765877875
vehículo frigorífico articulado,2018,personal de conducción - salarios,29592.97,139814.04,0.21165950143490597
vehículo frigorífico articulado,2018,reparaciones,4515.72,139814.04,0.03229804388743791
vehículo frigorífico articulado,2018,seguros,7440.4,139814.04,0.05321640087075661
vehículo frigorífico articulado,2019,amortización del vehículo,17367.76,140536.50999999998,0.12358183649216849
vehículo frigorífico articulado,2019,combustible,43208.82,140536.50999999998,0.3074561905657114
vehículo frigorífico articulado,2019,consumo de disolución de urea,1696.11,140536.50999999998,0.012068821119864155
vehículo frigorífico articulado,2019,costes fiscales,841.95,140536.50999999998,0.005990969891026895
vehículo frigorífico articulado,2019,dietas,14287.34,140536.50999999998,0.10166283480356814
vehículo frigorífico articulado,2019,financiación del vehículo,2781.79,140536.50999999998,0.01979407344041773
vehículo frigorífico articulado,2019,mantenimiento,2185.38,140536.50999999998,0.015550265194432396
vehículo frigorífico articulado,2019,nan,8577.35,140536.50999999998,0.061032894583763334
vehículo frigorífico articulado,2019,neumáticos,5388.17,140536.50999999998,0.038340001470080626
vehículo frigorífico articulado,2019,peajes,1955.51,140536.50999999998,0.013914604824041811
vehículo frigorífico articulado,2019,personal de conducción - salarios,30051.09,140536.50999999998,0.2138311958935084
vehículo frigorífico articulado,2019,reparaciones,4589.07,140536.50999999998,0.03265393455408847
vehículo frigorífico articulado,2019,seguros,7606.17,140536.50999999998,0.05412237716732827
vehículo frigorífico articulado,2020,amortización del vehículo,17519.51,135905.06,0.12890991696703566
vehículo frigorífico articulado,2020,combustible,38039.27,135905.06,0.27989590674548837
vehículo frigorífico articulado,2020,consumo de disolución de urea,1723.27,135905.06,0.01267995466835451
vehículo frigorífico articulado,2020,costes fiscales,840.89,135905.06,0.006187334010963242
vehículo frigorífico articulado,2020,dietas,14485.16,135905.06,0.10658293370386651
vehículo frigorífico articulado,2020,financiación del vehículo,2618.35,135905.06,0.01926602291334848
vehículo frigorífico articulado,2020,mantenimiento,2220.39,135905.06,0.01633780228639022
vehículo frigorífico articulado,2020,nan,8294.67,135905.06,0.06103282688665161
vehículo frigorífico articulado,2020,neumáticos,5462.52,135905.06,0.04019364694736164
vehículo frigorífico articulado,2020,peajes,1953.06,135905.06,0.014370767357742235
vehículo frigorífico articulado,2020,personal de conducción - salarios,30464.97,135905.06,0.2241636183376837
vehículo frigorífico articulado,2020,reparaciones,4662.57,135905.06,0.03430755264005623
vehículo frigorífico articulado,2020,seguros,7620.43,135905.06,0.05607171653505764
vehículo frigorífico articulado,2021,amortización del vehículo,17695.62,143510.50999999998,0.12330539414848432
vehículo frigorífico articulado,2021,combustible,43691.13,143510.50999999998,0.30444550716180996
vehículo frigorífico articulado,2021,consumo de disolución de urea,1761.18,143510.50999999998,0.012272132542766382
vehículo frigorífico articulado,2021,costes fiscales,847.12,143510.50999999998,0.0059028429346394224
vehículo frigorífico articulado,2021,dietas,14756.0,143510.50999999998,0.1028217375856305
vehículo frigorífico articulado,2021,financiación del vehículo,2710.19,143510.50999999998,0.018884958321171045
vehículo frigorífico articulado,2021,mantenimiento,2269.2,143510.50999999998,0.01581208233459696
vehículo frigorífico articulado,2021,nan,8758.86,143510.50999999998,0.061032881842591195
vehículo frigorífico articulado,2021,neumáticos,5567.93,143510.50999999998,0.03879806433689073
vehículo frigorífico articulado,2021,peajes,1967.52,143510.50999999998,0.013709936645058263
vehículo frigorífico articulado,2021,personal de conducción - salarios,31034.57,143510.50999999998,0.21625294203191114
vehículo frigorífico articulado,2021,reparaciones,4765.17,143510.50999999998,0.03320432768303869
vehículo frigorífico articulado,2021,seguros,7686.02,143510.50999999998,0.05355719243141148
vehículo frigorífico articulado,2022,amortización del vehículo,18265.88,170945.25,0.10685222315331956
vehículo frigorífico articulado,2022,combustible,66527.21,170945.25,0.38917261520867064
vehículo frigorífico articulado,2022,consumo de disolución de urea,1828.87,170945.25,0.01069857161869078
vehículo frigorífico articulado,2022,costes fiscales,897.05,170945.25,0.005247586581083709
vehículo frigorífico articulado,2022,dietas,14967.38,170945.25,0.08755657147537003
vehículo frigorífico articulado,2022,financiación del vehículo,3326.99,170945.25,0.019462313226018272
vehículo frigorífico articulado,2022,mantenimiento,2356.44,170945.25,0.013784764420187166
vehículo frigorífico articulado,2022,nan,10433.28,170945.25,0.06103287456071462
vehículo frigorífico articulado,2022,neumáticos,6069.51,170945.25,0.035505578540497615
vehículo frigorífico articulado,2022,peajes,2083.49,170945.25,0.012188054362434754
vehículo frigorífico articulado,2022,personal de conducción - salarios,31481.03,170945.25,0.18415855368897352
vehículo frigorífico articulado,2022,reparaciones,4948.29,170945.25,0.02894663642306528
vehículo frigorífico articulado,2022,seguros,7759.83,170945.25,0.045393656740974085
vehículo frigorífico articulado,2023,amortización del vehículo,18908.85,168499.15,0.11221926045324264
vehículo frigorífico articulado,2023,combustible,58058.41,168499.15,0.34456203488266857
vehículo frigorífico articulado,2023,consumo de disolución de urea,1944.47,168499.15,0.011539939518982738
vehículo frigorífico articulado,2023,costes fiscales,953.56,168499.15,0.005659138339866996
vehículo frigorífico articulado,2023,dietas,15506.67,168499.15,0.09202817937063777
vehículo frigorífico articulado,2023,financiación del vehículo,5556.99,168499.15,0.03297933550406634
vehículo frigorífico articulado,2023,mantenimiento,2505.36,168499.15,0.014868680346458722
vehículo frigorífico articulado,2023,nan,10283.99,168499.15,0.06103288948341876
vehículo frigorífico articulado,2023,neumáticos,6677.71,168499.15,0.0396305263260972
vehículo frigorífico articulado,2023,peajes,2214.72,168499.15,0.013143805176465281
vehículo frigorífico articulado,2023,personal de conducción - salarios,32615.33,168499.15,0.19356376575193407
vehículo frigorífico articulado,2023,reparaciones,5261.07,168499.15,0.0312231248644281
vehículo frigorífico articulado,2023,seguros,8012.02,168499.15,0.04754931998173285
vehículo frigorífico articulado,2024,amortización del vehículo,19346.18,169011.32,0.1144667706281449
vehículo frigorífico articulado,2024,combustible,54025.14,169011.32,0.3196539734734928
vehículo frigorífico articulado,2024,consumo de disolución de urea,2027.99,169011.32,0.011999137099219152
vehículo frigorífico articulado,2024,costes fiscales,982.76,169011.32,0.005814758443398939
vehículo frigorífico articulado,2024,dietas,16331.91,169011.32,0.09663204807819972
vehículo frigorífico articulado,2024,financiación del vehículo,5709.23,169011.32,0.033780163364205425
vehículo frigorífico articulado,2024,mantenimiento,2613.0,169011.32,0.015460502882292145
vehículo frigorífico articulado,2024,nan,10315.24,169011.32,0.061032834960403834
vehículo frigorífico articulado,2024,neumáticos,6861.7,169011.32,0.04059905573188825
vehículo frigorífico articulado,2024,peajes,2282.59,169011.32,0.013505545072365567
vehículo frigorífico articulado,2024,personal de conducción - salarios,34351.12,169011.32,0.20324745111747544
vehículo frigorífico articulado,2024,reparaciones,5487.03,169011.32,0.0324654585266833
vehículo frigorífico articulado,2024,seguros,8677.43,169011.32,0.05134230062223051
vehículo frigorífico articulado en transporte internacional,2017,amortización del vehículo,21488.42,187591.27,0.11454914719645536
vehículo frigorífico articulado en transporte internacional,2017,combustible,52444.64,187591.27,0.2795686600980952
vehículo frigorífico articulado en transporte internacional,2017,consumo de disolución de urea,2048.38,187591.27,0.010919378071271654
vehículo frigorífico articulado en transporte internacional,2017,costes fiscales,837.83,187591.27,0.004466252613994245
vehículo frigorífico articulado en transporte internacional,2017,dietas,26241.14,187591.27,0.1398846545470906
vehículo frigorífico articulado en transporte internacional,2017,financiación del vehículo,3429.95,187591.27,0.018284166422030193
vehículo frigorífico articulado en transporte internacional,2017,mantenimiento,2639.29,187591.27,0.014069364741760106
vehículo frigorífico articulado en transporte internacional,2017,nan,11449.23,187591.27,0.061032850835755846
vehículo frigorífico articulado en transporte internacional,2017,neumáticos,6745.29,187591.27,0.03595737690778467
vehículo frigorífico articulado en transporte internacional,2017,peajes,15175.37,187591.27,0.0808959286858072
vehículo frigorífico articulado en transporte internacional,2017,personal de conducción - salarios,32228.15,187591.27,0.1717998390863285
vehículo frigorífico articulado en transporte internacional,2017,reparaciones,5542.24,187591.27,0.02954423198904725
vehículo frigorífico articulado en transporte internacional,2017,seguros,7321.34,187591.27,0.039028148804579235
vehículo frigorífico articulado en transporte internacional,2018,amortización del vehículo,21727.29,196995.47,0.11029334836988891
vehículo frigorífico articulado en transporte internacional,2018,combustible,59604.08,196995.47,0.3025657392020233
vehículo frigorífico articulado en transporte internacional,2018,consumo de disolución de urea,2086.25,196995.47,0.010590345047020625
vehículo frigorífico articulado en transporte internacional,2018,costes fiscales,852.71,196995.47,0.004328576692651867
vehículo frigorífico articulado en transporte internacional,2018,dietas,26745.6,196995.47,0.13576758897044688
vehículo frigorífico articulado en transporte internacional,2018,financiación del vehículo,3119.4,196995.47,0.015834881888400786
vehículo frigorífico articulado en transporte internacional,2018,mantenimiento,2688.04,196995.47,0.013645186866479721
vehículo frigorífico articulado en transporte internacional,2018,nan,12023.2,196995.47,0.06103287552754386
vehículo frigorífico articulado en transporte internacional,2018,neumáticos,6770.61,196995.47,0.03436936900122627
vehículo frigorífico articulado en transporte internacional,2018,peajes,15445.05,196995.47,0.07840307190820174
vehículo frigorífico articulado en transporte internacional,2018,personal de conducción - salarios,32848.19,196995.47,0.1667459155279053
vehículo frigorífico articulado en transporte internacional,2018,reparaciones,5644.65,196995.47,0.028653704575034133
vehículo frigorífico articulado en transporte internacional,2018,seguros,7440.4,196995.47,0.03776939642317663
vehículo frigorífico articulado en transporte internacional,2019,amortización del vehículo,21920.74,198426.49,0.11047285067633864
vehículo frigorífico articulado en transporte internacional,2019,combustible,59091.63,198426.49,0.2978011151636054
vehículo frigorífico articulado en transporte internacional,2019,consumo de disolución de urea,2120.13,198426.49,0.010684712509907322
vehículo frigorífico articulado en transporte internacional,2019,costes fiscales,867.56,198426.49,0.004372198490231823
vehículo frigorífico articulado en transporte internacional,2019,dietas,27160.35,198426.49,0.13687864961981638
vehículo frigorífico articulado en transporte internacional,2019,financiación del vehículo,3275.5,198426.49,0.016507372579134975
vehículo frigorífico articulado en transporte internacional,2019,mantenimiento,2731.73,198426.49,0.013766962263959818
vehículo frigorífico articulado en transporte internacional,2019,nan,12110.54,198426.49,0.06103287922897795
vehículo frigorífico articulado en transporte internacional,2019,neumáticos,6735.21,198426.49,0.03394309902876375
vehículo frigorífico articulado en transporte internacional,2019,peajes,15713.88,198426.49,0.07919245056443824
vehículo frigorífico articulado en transporte internacional,2019,personal de conducción - salarios,33356.71,198426.49,0.16810613340990913
vehículo frigorífico articulado en transporte internacional,2019,reparaciones,5736.34,198426.49,0.0289091441369547
vehículo frigorífico articulado en transporte internacional,2019,seguros,7606.17,198426.49,0.03833243232796186
vehículo frigorífico articulado en transporte internacional,2020,amortización del vehículo,22112.7,192326.46,0.11497481937742733
vehículo frigorífico articulado en transporte internacional,2020,combustible,52276.17,192326.46,0.2718095575616584
vehículo frigorífico articulado en transporte internacional,2020,consumo de disolución de urea,2154.09,192326.46,0.011200174952526034
vehículo frigorífico articulado en transporte internacional,2020,costes fiscales,866.47,192326.46,0.004505204328099212
vehículo frigorífico articulado en transporte internacional,2020,dietas,27533.16,192326.46,0.14315846087948586
vehículo frigorífico articulado en transporte internacional,2020,financiación del vehículo,3083.04,192326.46,0.016030243576468886
vehículo frigorífico articulado en transporte internacional,2020,mantenimiento,2775.49,192326.46,0.014431139636220622
vehículo frigorífico articulado en transporte internacional,2020,nan,11738.23,192326.46,0.061032839683109644
vehículo frigorífico articulado en transporte internacional,2020,neumáticos,6828.15,192326.46,0.03550291519949985
vehículo frigorífico articulado en transporte internacional,2020,peajes,15694.21,192326.46,0.0816019283046129
vehículo frigorífico articulado en transporte internacional,2020,personal de conducción - salarios,33816.11,192326.46,0.17582661272921055
vehículo frigorífico articulado en transporte internacional,2020,reparaciones,5828.21,192326.46,0.03030373459793312
vehículo frigorífico articulado en transporte internacional,2020,seguros,7620.43,192326.46,0.0396223691737476
vehículo frigorífico articulado en transporte internacional,2021,amortización del vehículo,22335.74,201749.78,0.11071010833320365
vehículo frigorífico articulado en transporte internacional,2021,combustible,59088.49,201749.78,0.29288007154208545
vehículo frigorífico articulado en transporte internacional,2021,consumo de disolución de urea,2201.49,201749.78,0.010911982159286616
vehículo frigorífico articulado en transporte internacional,2021,costes fiscales,872.88,201749.78,0.00432654746884978
vehículo frigorífico articulado en transporte internacional,2021,dietas,28048.9,201749.78,0.13902815656106293
vehículo frigorífico articulado en transporte internacional,2021,financiación del vehículo,3191.19,201749.78,0.015817563716798107
vehículo frigorífico articulado en transporte internacional,2021,mantenimiento,2836.5,201749.78,0.014059494885198883
vehículo frigorífico articulado en transporte internacional,2021,nan,12313.37,201749.78,0.06103287944105813
vehículo frigorífico articulado en transporte internacional,2021,neumáticos,6959.91,201749.78,0.034497732785631785
vehículo frigorífico articulado en transporte internacional,2021,peajes,15810.46,201749.78,0.07836667777283325
vehículo frigorífico articulado en transporte internacional,2021,personal de conducción - salarios,34448.37,201749.78,0.17074799288504802
vehículo frigorífico articulado en transporte internacional,2021,reparaciones,5956.46,201749.78,0.029523997498287234
vehículo frigorífico articulado en transporte internacional,2021,seguros,7686.02,201749.78,0.0380967949506562
vehículo frigorífico articulado en transporte internacional,2022,amortización del vehículo,23060.41,233804.11,0.09863132859383866
vehículo frigorífico articulado en transporte internacional,2022,combustible,84730.03,233804.11,0.362397521583346
